min_distance_depot,average_distance_depot,max_distance_depot,min_distance_nondepot,average_distance_nondepot,max_distance_nondepot,min_demand,average_demand,max_demand,num_customers,vehicle_capacity,best_objective_value,computational_time
32,540.7114625,1024,2,539.9027229,1340,30,65.43478261,100,253,300,148697,15.02640653
31,414.0787402,806,1,530.4055896,1312,30,63.9015748,100,254,300,127814,15.08137631
28,425.1973094,807,1,501.1801802,1321,30,67.49327354,100,223,400,106978,13.38630939
52,540.0978723,1099,7,533.3405346,1354,30,62.6,100,235,400,125053,13.77112937
62,456.2553191,977,5,524.0308056,1316,30,66.94893617,100,235,300,126921,14.27382088
12,694.0412371,1232,6,514.7874156,1319,30,65.45360825,100,291,400,171256,17.61392641
21,530.7305936,1089,2,523.2440618,1346,30,65.83105023,100,219,500,110171,14.52767515
13,688.9838057,1268,2,533.4267141,1335,31,67.28744939,100,247,400,147398,14.47870374
30,435.2428571,937,3,514.890681,1364,30,64.85,100,280,400,139660,16.44159842
43,519.6266667,1053,5,520.5013824,1333,30,63.76666667,100,300,300,169862,17.4430275
15,514.7655172,1084,3,528.2494929,1303,30,64.65517241,100,290,300,163364,17.27809858
29,417.8779661,835,3,525.3941658,1348,30,65.77627119,100,295,500,141493,17.12218809
32,604.7777778,1094,6,523.5349186,1372,30,65.39130435,99,207,300,121828,12.8996284
34,630.2022901,1231,1,529.532567,1349,30,65.07633588,100,262,500,140180,15.34820461
37,622.2986111,1167,2,529.7775842,1365,30,62.55208333,100,288,500,155794,16.40262079
33,563.5292096,1084,2,521.9349686,1384,30,65.08591065,100,291,300,171793,17.23712206
12,481.6225681,1048,2,503.3734193,1356,30,64.50194553,100,257,300,137320,14.78352714
110,757.3940887,1372,6,540.6896064,1321,30,62.89162562,100,203,500,116498,12.36089516
10,528.6666667,1087,3,530.5815006,1328,30,65.47488584,100,219,300,121130,12.99457121
16,592.4725738,1166,5,525.3073375,1341,30,63.63291139,100,237,500,126708,14.3397615
28,420.5609756,862,2,504.1798661,1255,30,62.43414634,100,205,500,91775,11.99914312
90,595.4304933,1098,8,518.6078051,1303,30,63.83856502,100,223,300,127841,13.85903978
24,696.5849057,1233,1,539.2666381,1341,30,65.28679245,100,265,300,172898,15.67303658
50,488.3905579,892,3,531.1643851,1301,30,63.92703863,99,233,500,116492,13.84708524
21,466.6666667,952,3,523.8241171,1370,30,65.97685185,100,216,400,111941,13.14746308
17,455.5261044,869,3,527.572775,1337,30,64.0562249,100,249,300,133588,14.70357394
21,523.4043478,973,3,538.3414088,1332,30,63.83478261,100,230,500,118981,13.87405062
39,563.3436426,1137,4,513.4258561,1358,30,63.84879725,100,291,400,158879,17.88273335
36,382.3426295,749,4,520.5818327,1351,30,64.69322709,100,251,400,119637,15.33621168
31,384.7019231,691,2,525.1720085,1331,30,63.3125,100,208,400,98256,12.31993794
25,576.7639485,1150,4,510.4382862,1294,30,66.0944206,100,233,500,115799,13.69914865
18,516.9336493,1076,8,528.9829835,1364,30,64.10900474,100,211,500,102969,12.48286653
35,482.340081,997,7,524.0086238,1321,30,64.98785425,100,247,400,126615,14.14889002
51,637.9415808,1253,4,509.1119801,1378,30,65.64604811,100,291,500,156950,17.16516352
57,482.7460317,898,3,505.098653,1354,30,63.07539683,100,252,400,124893,14.99240851
68,460.3333333,980,2,531.2360465,1313,30,63.76388889,100,216,400,107571,13.07750511
70,581.4464945,1111,3,528.2865929,1335,30,66.89667897,100,271,400,147937,15.83490515
24,382.7260274,700,6,520.8045746,1278,30,66,100,219,400,105886,12.83964372
32,662.243346,1224,4,522.2008243,1310,30,64.1026616,100,263,300,165971,15.94486213
74,565.6747405,1084,2,531.4222414,1310,30,66.03460208,100,289,300,172529,18.35945678
24,449.4009009,868,4,518.6912478,1309,30,67.00900901,100,222,500,104486,12.74669695
34,545.3809524,1090,3,532.7541126,1334,30,63.08225108,100,231,400,122768,13.46728373
4,445.6420664,976,2,520.8035534,1335,30,64.9704797,100,271,400,137960,16.27469349
26,567.8906883,1000,1,531.1767881,1263,30,63.68016194,99,247,400,136485,15.13534641
11,467.8608059,987,2,520.3977052,1342,30,64.66666667,100,273,300,147942,16.16673684
19,464.859589,919,4,523.8588712,1346,30,67.62328767,100,292,300,158944,17.41600037
24,432.4280576,876,3,514.861777,1273,30,64.69784173,100,278,300,148081,15.87290502
30,555.2491228,1079,3,517.9011366,1348,30,66.94385965,100,285,500,149218,17.1431756
21,469.4285714,999,2,524.8792436,1357,30,67.28095238,100,210,400,103256,12.65075064
30,426.6270492,895,1,525.7205357,1330,30,65.70901639,100,244,400,118822,14.18486905
18,408.5483871,778,1,514.1290649,1302,30,66.63306452,100,248,300,126488,14.89849448
12,469.7268293,969,3,536.6065519,1367,30,64.89268293,100,205,400,104344,12.31394148
21,647.1555556,1178,3,526.4761118,1304,30,65.4037037,100,270,500,147774,15.39917397
46,517.9601594,987,3,507.7249721,1329,30,65.9561753,100,251,500,124330,14.23483992
8,464.2296296,955,1,506.4633347,1287,30,66.51851852,100,270,400,134970,16.29766035
20,460.8236659,982,2,522.6259213,1336,30,66.53828306,100,431,400,215414,182.4471409
31,396.8325243,820,1,518.3932393,1346,30,65.63592233,100,412,400,191071,175.7863033
32,499.5723542,1043,1,528.3694707,1371,30,65.02807775,100,463,300,256941,188.9998493
30,621.4689655,1218,1,528.4421738,1365,30,64.73793103,100,435,400,237589,169.5907707
58,483.8131417,956,1,527.037375,1328,30,65.37577002,100,487,300,260696,184.0896559
3,379.5748988,737,2,510.9873862,1328,30,65.20040486,100,494,300,241855,190.7578175
24,486.6127049,909,2,511.217474,1368,30,64.69672131,100,488,400,250624,210.3646178
19,545.0895197,1103,1,517.9568956,1352,30,64.88427948,100,458,300,259431,184.1887765
23,610.2245322,1189,3,513.4647869,1353,30,64.93555094,100,481,300,282608,184.03847
16,556.9634146,1090,2,526.3417497,1362,30,66.16829268,100,410,300,230247,154.3456576
40,617.6610879,1216,1,526.3815514,1351,30,65.35146444,100,478,500,251790,185.8996189
15,449.4022472,940,2,522.4550764,1355,30,64.96853933,100,445,400,215306,166.1609349
9,406.3611111,835,2,522.5225896,1352,30,63.26157407,100,432,400,212061,168.3654201
33,376.4873418,730,2,508.5017796,1364,30,63.88818565,100,474,300,225910,180.7283759
8,592.9,1162,3,510.6701469,1353,30,64.22325581,100,430,400,225322,163.9751651
36,432.654,944,2,518.2677916,1358,30,63.934,100,500,400,240328,192.4118929
18,477.9784689,1011,3,524.6619164,1387,30,63.88277512,100,418,300,217953,160.6478574
22,540.2675737,1051,2,503.7746341,1359,30,65.98639456,100,441,500,216893,167.3142359
42,433.3046683,894,3,523.977887,1339,30,65.22113022,100,407,400,198281,164.7087238
18,490.7182045,957,3,511.1542768,1337,30,64.67331671,100,401,400,198375,157.9376009
25,687.0122549,1287,1,530.7050874,1346,30,63.81862745,100,408,300,258993,168.8293841
52,497.9411765,982,2,534.6651942,1372,30,65.56705882,100,425,500,207949,159.9984429
50,586.7523364,1130,1,521.685143,1376,30,64.56308411,100,428,400,230077,173.106766
21,639.1846154,1203,3,537.6572881,1374,30,65.31648352,100,455,500,245214,177.4784391
23,406.2522936,827,2,524.9154065,1363,30,65.60091743,100,436,500,203878,164.8616569
9,533.4444444,991,4,517.4249269,1336,30,66.17021277,100,423,300,233091,163.2300556
44,386.989339,710,3,517.6813005,1323,30,64.04904051,100,469,300,231913,185.0531025
17,602.1910569,1147,2,511.5723925,1342,30,64.66869919,100,492,500,252202,189.5346193
18,575.9977876,1137,1,509.8449758,1350,30,65.03761062,100,452,400,239412,171.2217321
23,451.7248157,953,5,487.7303591,1329,30,64.79361179,100,407,400,188414,156.5543034
5,578.3474576,1104,1,526.6983609,1382,30,65.42372881,100,472,400,258128,181.1325495
17,430.3611111,915,2,510.2300829,1354,30,64.47649573,100,468,400,221779,178.7487307
45,665.5708245,1225,2,517.7392231,1331,30,64.28118393,100,473,500,256683,182.3686361
24,412.391924,836,2,524.6986427,1321,30,64.45368171,100,421,300,213174,168.7819877
32,595.6777778,1140,3,520.0784459,1354,30,63.76222222,100,450,500,230443,173.8604455
37,566.6981567,1119,3,516.4815189,1352,30,64.91474654,100,434,500,218861,165.490319
27,490.1097852,939,2,521.4487673,1353,30,66.08353222,100,419,400,213812,161.5814257
43,589.3849372,1117,2,539.4116646,1399,30,65.69037657,100,478,400,267228,184.3715191
38,562.5949367,1076,3,527.0804899,1346,30,65.96835443,100,474,300,277997,184.1542628
12,512.9731707,1043,4,528.9238714,1331,30,64.32926829,100,410,500,202955,154.4646096
11,668.7014028,1288,3,530.7343764,1388,30,65.64729459,100,499,500,271288,188.1742971
38,424.3864169,832,3,525.1294653,1304,30,64.9882904,100,427,400,207845,160.9079201
11,515.482,1027,2,525.2694749,1346,30,63.608,100,500,400,258366,196.3707926
16,409.209607,835,3,517.8906386,1328,30,64.1441048,100,458,400,212778,177.799252
34,433.8239437,878,4,505.2090804,1383,30,65.37558685,100,426,500,192629,164.508878
15,532.0635697,1111,2,519.4950381,1391,30,65.34474328,100,409,500,196153,156.061619
37,603.2232143,1170,1,520.2292166,1383,30,66.71651786,100,448,400,246565,169.5607109
36,629.6577181,1240,2,522.7109279,1363,30,64.57270694,100,447,400,248962,171.8756244
19,511.9710468,983,2,510.315274,1370,30,65.99331849,100,449,500,216943,172.9850256
6,479.0517241,1013,2,529.5892977,1362,30,64.00862069,100,464,500,235781,179.009995
25,390.1130435,766,2,523.8515108,1352,30,65.00434783,100,460,500,209076,176.718545
45,567.8208955,1122,4,527.450103,1385,30,64.07036247,100,469,500,235648,179.1745288
29,396.0434783,777,4,523.1471968,1330,30,66.45169082,100,414,300,202822,158.4839785
25,508.7016706,994,3,523.4148063,1341,30,63.08353222,100,419,400,214909,159.3648033
20,590.4976077,1087,3,532.0309456,1342,30,62.92105263,100,418,400,221079,157.7077513
10,564.8685832,1122,2,525.9809871,1327,30,64.76796715,100,487,400,264312,183.8986719
32,427.6407767,882,1,525.087107,1401,30,65.77669903,100,412,500,195727,157.574827
10,461.1545254,910,1,508.5331028,1356,30,63.26490066,100,453,300,235047,175.5445421
52,435.2033097,907,2,529.1104165,1380,30,64.24113475,100,423,400,198943,159.9215062
24,608.837037,1174,3,522.4269405,1371,30,66.17777778,100,405,500,206384,191.5683753
30,456.2947368,979,1,530.8950833,1363,30,64.05684211,100,475,300,252599,196.6824501
42,463.2129817,962,1,524.8627286,1365,30,63.4989858,100,493,500,230867,234.9159601
28,673.8571429,1266,1,515.2210084,1341,30,65.54831933,100,476,300,297932,224.7487905
39,489.2297593,1020,4,508.5364793,1356,30,64.7702407,100,457,500,210561,213.5230093
19,595.3662921,1125,1,533.3688531,1375,30,63.12808989,100,445,300,263892,194.68028
22,627.2183623,1165,2,528.2168809,1329,30,64.33002481,100,403,300,240593,161.794539
31,488.8261759,1024,3,514.7466057,1375,30,64.25562372,100,489,400,247591,190.5739436
9,404.6570248,795,1,515.7755078,1358,30,65.05785124,100,484,500,219472,188.5596039
45,547.1058091,1088,2,511.6931617,1342,30,65.00829876,100,482,500,239348,193.2284253
8,606.4424779,1184,2,516.821753,1375,30,65.16814159,100,452,400,245513,177.967176
7,566.6297118,1108,2,519.3932397,1339,30,65.90465632,100,451,400,239664,210.0591397
27,657.286783,1253,3,513.7487656,1371,30,65.17705736,100,401,300,243826,156.8882008
27,413.3519814,826,1,524.9198527,1360,30,64.13752914,100,429,500,205212,167.6852841
16,392.1703057,773,1,519.6869464,1362,30,66.7510917,100,458,500,212591,201.51524
23,478.6596639,993,3,516.5993808,1364,30,65.72478992,100,476,500,233399,204.2660878
23,389.0773067,754,1,505.5488653,1322,30,65.56857855,100,401,400,181833,157.3678968
8,569.4538653,1127,3,514.4012344,1366,30,64.60099751,100,401,300,222999,174.5727313
6,408.5184426,895,2,510.898837,1356,30,64.58606557,100,488,500,225969,214.837527
19,378.1291759,723,2,513.7243676,1359,30,63.4766147,100,449,300,213707,193.3225939
16,540.7408313,1073,4,535.0180617,1371,30,65.51589242,100,409,300,229090,184.6586525
18,597.8029046,1155,2,513.7328008,1323,30,63.86514523,100,482,400,260170,204.6648397
30,442.7086093,886,2,502.8640626,1336,30,65.64900662,100,453,500,211614,196.2276871
28,477.235023,942,1,531.1437298,1338,30,63.91935484,100,434,400,216230,184.5204091
27,450.1642157,933,3,530.5653274,1352,30,66.07107843,100,408,400,201714,160.7330301
15,518.4989691,1035,4,514.1013121,1355,30,63.28041237,100,485,400,247462,188.531487
11,432.9208333,914,1,527.6812543,1379,30,63.9375,100,480,300,251651,188.7017748
14,567.4616977,1136,2,531.0768021,1343,30,64.60041408,100,483,400,256875,187.9893613
13,584.5151515,1173,2,524.169149,1342,30,64.03232323,100,495,500,255475,187.0433135
23,514.4076739,1004,2,524.3707918,1321,30,64.98561151,100,417,500,207071,160.6390738
16,452.1666667,987,2,514.1780965,1289,30,65.45588235,100,408,500,185464,161.4406183
32,528.4838057,1019,2,524.3451643,1360,30,62.98178138,100,494,300,272687,186.9420424
33,457.3573201,927,4,524.4787971,1383,30,65.2853598,100,403,500,186450,154.2437336
31,389.7587007,745,3,516.5988993,1353,30,66.44779582,100,431,500,198082,164.3446739
21,447.0088106,937,2,521.1357665,1381,30,66.07929515,100,454,400,220784,175.8479269
17,425.3952941,862,2,517.4390344,1355,30,64.80235294,100,425,300,211878,162.8781748
10,545.4355231,1129,1,504.2975966,1351,30,65.04136253,100,411,400,207671,153.9283228
29,484.4304636,959,1,519.0974916,1371,30,65.09713024,100,453,400,232211,176.7960477
29,415.5763098,840,2,525.2195005,1302,30,65.01366743,100,439,300,223619,170.1791019
6,482.0542299,1009,2,527.9636895,1364,30,63.92624729,100,461,400,234155,176.6181054
6,422.5344828,887,2,515.4942932,1371,30,67.5862069,100,464,400,229608,177.0806859
23,448.0916667,944,1,530.3186587,1353,30,65.33958333,100,480,500,232951,223.0219488
39,403.5794621,794,2,515.9062275,1323,30,63.40342298,100,409,300,196808,174.3064179
31,590.8675497,1165,2,530.4791166,1327,30,65.53642384,100,453,300,272685,199.3739414
16,570.7892272,1110,2,517.0223637,1359,30,63.58313817,100,427,500,210194,168.3554721
24,689.3441955,1307,4,528.4515233,1383,30,63.62118126,100,491,300,311652,194.175158
36,500.2488152,1006,3,520.1023291,1339,30,65.44075829,100,422,500,207385,162.9157715
31,446.3632653,884,1,525.0039063,1338,30,67.47755102,100,490,400,248965,191.6373913
20,513.9189765,1059,3,522.9569369,1376,30,65.1641791,100,469,300,256286,184.2245977
36,417.7938389,866,3,520.5906271,1358,30,64.46445498,100,422,400,197802,171.2995501
5,604.3325359,1153,1,540.2462795,1371,30,64.53827751,100,418,500,217584,159.5666668
7,410.9110169,852,2,516.541986,1321,30,66.1440678,100,472,300,237843,182.3636613
20,561.3482143,1161,1,520.6360658,1353,30,64.27232143,100,448,400,232452,176.2863743
54,628.7362637,1184,2,523.8836327,1334,30,62.80879121,100,455,400,248513,180.7321799
18,511.0331263,1050,3,521.5258713,1361,30,65.52380952,100,483,300,270805,190.5983765
27,422.8504902,893,2,515.7432553,1400,30,65.67647059,100,408,500,185062,158.6127806
27,602.5422222,1199,2,527.2573224,1342,30,64.57333333,100,450,500,232172,172.3553691
8,497.5382883,982,1,532.6400362,1355,30,64.5472973,100,444,300,243425,175.6295063
19,488.2197125,964,2,527.9161998,1320,30,65.20123203,100,487,400,247472,194.0079966
12,613.74,1163,2,519.9872305,1308,30,64.542,100,500,500,259016,194.9791019
29,665.0350109,1292,3,528.9848363,1356,30,64.4463895,100,457,300,283307,179.8439577
17,512.474359,1053,1,522.0504676,1361,30,66.49358974,100,468,300,254290,182.4256055
14,505.9111111,1029,1,514.0680162,1355,30,65.26464646,100,495,400,251436,192.5957863
39,597.122449,1133,2,512.534794,1364,30,64.05714286,100,490,300,289222,192.5003047
33,432.2440191,853,2,543.1191124,1367,30,64.44976077,100,418,400,205338,161.7444389
45,656.7568182,1217,2,522.7687513,1351,30,64.17272727,100,440,500,235289,206.036195
23,588.5033557,1107,1,510.9632528,1292,30,64.15659955,100,447,400,233699,198.1361012
17,618.1561822,1206,1,523.5427426,1351,30,62.45770065,100,461,400,248364,192.7628953
24,456.7868852,905,2,519.0512034,1355,30,65.16159251,100,427,300,221576,199.0551081
16,447.2590909,875,1,520.7175916,1331,30,65.21818182,100,440,400,213827,202.4908676
19,699.3306122,1270,2,513.2791703,1360,30,66.76734694,100,490,400,287307,223.6768384
8,553.9977376,1090,3,528.1042981,1380,30,65.21719457,100,442,400,237002,189.3028541
23,655.7682672,1214,3,525.5001878,1392,30,65.59916493,100,479,300,301210,208.1489637
20,433.6946237,874,3,511.9826288,1344,30,64.15483871,100,465,300,238006,200.803091
27,433.7615894,898,1,516.973002,1362,30,63.9602649,100,453,400,221761,186.5393949
33,604.9728033,1166,1,518.5178811,1342,30,65.40167364,100,478,300,284128,202.4633543
73,596.0318907,1161,2,511.9763992,1383,30,65.55808656,100,439,500,219394,200.6330383
6,429.6777251,887,2,528.2835046,1339,30,66.27962085,100,422,500,199447,177.3665099
36,526.785877,980,2,521.3031485,1357,30,65.85421412,100,439,300,239539,173.7315798
39,409.9737374,844,2,515.7055003,1324,30,65.44242424,100,495,300,243520,208.5976307
16,550.0261044,1112,2,520.3506178,1334,30,65.69477912,100,498,400,268847,214.9422545
18,548.1513158,1059,2,534.9585695,1359,30,64.86184211,100,456,300,263510,198.0295596
34,428.4944072,880,2,515.5763586,1345,30,66.04474273,100,447,400,213491,205.2668014
45,628.513347,1234,2,521.9419221,1322,30,65.88706366,100,487,300,298124,213.1604147
29,425.9975728,843,4,525.7746085,1319,30,66.57281553,100,412,300,211754,161.5885518
32,547.472093,1114,2,521.1195642,1353,30,66.26046512,100,430,500,211336,203.9165895
40,430.4874477,845,2,532.1723814,1370,30,64.35564854,100,478,300,242875,210.0064909
28,418.2135076,865,2,534.5253304,1387,30,64.5577342,100,459,300,230705,193.4136837
6,439.3262911,868,1,533.3964651,1373,30,65.30516432,100,426,500,202191,173.7693841
36,486.0408163,995,4,522.4401464,1358,31,66.80272109,100,441,400,225481,185.6313286
46,591.5638298,1117,1,519.4967745,1359,30,65.45319149,100,470,500,243539,186.8049111
17,493.1169725,1064,3,523.0134767,1366,30,64.00917431,100,436,300,233365,198.4224975
18,470.3117409,932,1,525.3640193,1358,30,64.38663968,100,494,500,239222,210.661921
22,619.6949153,1160,2,517.5802323,1341,30,65.78208232,100,413,300,246011,165.3134203
18,583.990566,1095,1,526.4652973,1330,30,65.0495283,100,424,500,218624,166.3228829
20,457.498998,936,2,514.9386323,1352,30,66.03206413,100,499,400,247841,190.8747907
20,528.2283951,1071,2,526.0888465,1338,30,67.0473251,100,486,500,246413,192.9574318
24,463.0147783,991,2,527.6023962,1369,30,67.12561576,100,406,300,210986,160.300365
7,654.2164948,1222,2,531.7696174,1384,30,67.23917526,100,485,300,310481,191.7682588
20,495.208502,1016,1,522.4734707,1349,30,65.44129555,100,494,500,233440,186.8500936
17,595.9877751,1181,4,526.4814109,1339,30,65.9608802,100,409,300,239917,157.7616334
11,439.348643,913,2,531.9500791,1365,30,66.08768267,100,479,300,253674,186.0175731
39,530.9229025,1077,3,515.4062667,1385,30,64.34240363,100,441,500,210752,168.9094343
19,497.1507177,1012,3,529.2631235,1331,30,64.6291866,100,418,400,213681,161.4505894
25,500.6626263,1047,1,525.0376723,1340,30,63.14949495,100,495,300,266247,190.9648402
44,493.1929047,976,2,526.241222,1318,30,65.50110865,100,451,300,243309,174.3412039
26,406.5599022,823,1,533.3728367,1364,30,66.33496333,100,409,400,199291,156.4243751
13,588.8381148,1131,2,521.8465934,1353,30,65.62909836,100,488,300,290246,191.896065
27,436.7916667,865,1,522.3645517,1309,30,63.93627451,100,408,300,208816,156.8566124
16,469.4688889,960,2,501.7821727,1380,30,65.64888889,100,450,500,213342,173.9983687
